open,high,low,close,volume,datetime,symbol,date_only,close_yesterday,diff_percent,gap_up
439.51,478.0,410.68,457.69,53346788,2020-09-01 05:00:00,ZM,2020-09-01,325.1,35.19224853891109,True
19.0,19.4,17.71,17.975,3776497,2020-07-08 05:00:00,XENT,2020-07-08,13.89,36.78905687544996,True
3.54,4.89,2.79,2.89,127789824,2021-01-20 06:00:00,CLBS,2021-01-20,1.63,117.17791411042946,True
2.33,2.34,1.71,1.79,207315030,2021-01-22 06:00:00,ADMP,2021-01-22,1.27,83.46456692913385,True
6.47,6.75,5.06,5.25,52354350,2021-03-01 06:00:00,ASLN,2021-03-01,4.43,46.04966139954853,True
16.07,158.07,12.15,57.1,19193162,2020-12-09 06:00:00,GLSI,2020-12-09,5.1987,209.11574047357996,True
86.0,128.0,67.26,72.22,9342196,2020-12-10 06:00:00,GLSI,2020-12-10,57.1,50.61295971978984,True
1.6128,1.82,1.3648,1.518,10192202,2020-12-03 06:00:00,SXTC,2020-12-03,1.226,31.54975530179446,True
2.85,2.99,2.37,2.61,31520242,2020-07-28 05:00:00,SNGX,2020-07-28,2.13,33.80281690140846,True
6.6,7.19,5.1,5.58,55021098,2021-02-26 06:00:00,LIXT,2021-02-26,3.77,75.06631299734747,True
5.6973,6.35,5.22,5.48,16613321,2020-08-07 05:00:00,True,2020-08-07,4.29,32.80419580419581,True
2.56,3.15,1.26,1.39,18510306,2020-07-15 05:00:00,MOGO,2020-07-15,0.925,176.75675675675674,True
2.31,2.46,1.71,1.89,70859247,2020-11-06 06:00:00,MOGO,2020-11-06,1.34,72.38805970149254,True
3.55,3.55,2.53,2.67,104663603,2020-08-20 05:00:00,OPGN,2020-08-20,2.05,73.17073170731707,True
198.65,213.05,194.07,197.01,5019834,2021-01-19 06:00:00,COHR,2021-01-19,151.95,30.733794011187904,True
6.5,12.17,5.9,6.99,29917270,2020-07-31 05:00:00,TLSA,2020-07-31,4.948,31.366208569118825,True
4.98,4.99,4.21,4.54,4491320,2021-02-02 06:00:00,TLSA,2021-02-02,3.82,30.366492146596876,True
5.7135,8.1,5.25,6.62,55651418,2021-01-04 06:00:00,NCTY,2021-01-04,3.54,61.39830508474575,True
21.7,27.82,16.1,17.1,34589432,2021-01-07 06:00:00,NCTY,2021-01-07,14.89,45.73539288112826,True
6.87,6.92,4.755,5.03,60763199,2020-08-11 05:00:00,EYEN,2020-08-11,3.64,88.73626373626374,True
1.05,1.0999,0.9215,0.9367,2954020,2020-06-08 05:00:00,CTHR,2020-06-08,0.7902,32.87775246772969,True
1.37,1.72,1.27,1.42,75828462,2020-07-27 05:00:00,MARA,2020-07-27,1.04,31.730769230769237,True
3.11,4.79,2.84,3.83,225520810,2020-08-03 05:00:00,MARA,2020-08-03,2.03,53.20197044334976,True
4.44,4.45,2.46,2.89,9988052,2020-06-12 05:00:00,KBSF,2020-06-12,2.2,101.81818181818183,True
0.51,0.58,0.46,0.505,4087638,2020-06-08 05:00:00,TRCH,2020-06-08,0.3919,30.135238581270727,True
0.4198,0.4198,0.321,0.3253,6910506,2020-08-13 05:00:00,TRCH,2020-08-13,0.31,35.41935483870968,True
4.21,4.83,3.9,4.29,259900790,2021-02-16 06:00:00,TRCH,2021-02-16,2.85,47.719298245614034,True
0.795,0.82,0.6565,0.7222,18728674,2020-07-01 05:00:00,NMTR,2020-07-01,0.5729,38.7676732414034,True
0.8872,1.11,0.7822,0.844,185826070,2020-08-19 05:00:00,NMTR,2020-08-19,0.65,36.49230769230768,True
21.45,23.4,17.7,20.85,6239802,2020-07-21 05:00:00,ONTX,2020-07-21,16.35,31.192660550458697,True
5.6835,6.66,5.025,5.5875,8971228,2020-12-01 06:00:00,ONTX,2020-12-01,4.35,30.655172413793125,True
9.153,10.785,6.78,7.575,12030080,2020-12-23 06:00:00,ONTX,2020-12-23,6.432,42.30410447761194,True
20.55,20.85,17.25,18.0,4878452,2021-02-09 06:00:00,ONTX,2021-02-09,15.3,34.31372549019608,True
1.24,1.42,0.745,0.76,56958821,2020-06-11 05:00:00,CSCW,2020-06-11,0.5724,116.63172606568831,True
1.15,1.24,0.754,0.8462,18847580,2020-06-24 05:00:00,CSCW,2020-06-24,0.6825,68.49816849816848,True
2.36,2.67,1.73,1.82,226659520,2021-03-30 05:00:00,CSCW,2021-03-30,1.34,76.11940298507461,True
4.8,6.24,3.6,3.9552,43729480,2021-01-06 06:00:00,GHSI,2021-01-06,3.3,45.45454545454546,True
11.96,13.5,4.32,4.78,5533538,2020-06-17 05:00:00,BTX,2020-06-17,9.0,32.8888888888889,True
5.94,15.52,5.62,8.5,104156003,2020-08-13 05:00:00,BTX,2020-08-13,3.7,60.54054054054055,True
8.35,8.53,5.8,6.07,44567763,2021-04-06 05:00:00,BTX,2021-04-06,4.67,78.80085653104925,True
71.0,80.67,57.6301,78.5,31992978,2021-05-03 05:00:00,BTX,2021-05-03,49.8,42.570281124498,True
24.04,24.21,23.51,23.72,86728082,2021-01-06 06:00:00,CHNG,2021-01-06,18.24,31.798245614035096,True
20.94,21.75,15.65,16.1,2699508,2021-01-25 06:00:00,TSIAU,2021-01-25,11.32,84.98233215547704,True
3.52,5.94,3.35,3.96,74229628,2020-06-01 05:00:00,AESE,2020-06-01,2.45,43.67346938775509,True
3.26,3.3,2.421,2.91,15160130,2020-06-18 05:00:00,AESE,2020-06-18,2.08,56.73076923076921,True
16.31,16.66,14.62,16.35,14611415,2021-02-03 06:00:00,VCVC,2021-02-03,10.94,49.08592321755027,True
2.28,3.86,1.94,3.0,154835610,2021-02-16 06:00:00,LKCO,2021-02-16,1.59,43.39622641509432,True
1.41,1.66,1.29,1.65,35452196,2021-03-15 05:00:00,LKCO,2021-03-15,1.06,33.01886792452829,True
0.399,1.0,0.34901,0.52,20586226,2021-04-15 05:00:00,VENAR,2021-04-15,0.220001,81.36281198721825,True
2.53,2.61,1.76,1.76,74648193,2020-11-02 06:00:00,DBVT,2020-11-02,1.43,76.92307692307692,True
5.3211,5.9,4.98,5.66,17181875,2021-01-15 06:00:00,DBVT,2021-01-15,3.74,42.275401069518715,True
7.37,7.38,6.12,6.57,4750990,2021-01-19 06:00:00,DBVT,2021-01-19,5.66,30.212014134275616,True
0.325,0.5652,0.311,0.43,563040360,2020-12-23 06:00:00,ACST,2020-12-23,0.25,30.000000000000004,True
0.5669,0.6198,0.4661,0.4718,96519404,2021-05-07 05:00:00,ACST,2021-05-07,0.405,39.97530864197529,True
0.77,0.82,0.7011,0.8199,1621203,2020-06-08 05:00:00,CBAT,2020-06-08,0.5452,41.232575201760824,True
3.5,3.75,1.94,2.45,198508980,2020-09-25 05:00:00,CBAT,2020-09-25,1.35,159.25925925925924,True
5.28,7.02,5.17,6.15,92887702,2020-11-13 06:00:00,CBAT,2020-11-13,3.97,32.99748110831234,True
8.77,8.8,7.31,7.72,39277187,2021-01-07 06:00:00,CBAT,2021-01-07,6.4,37.031249999999986,True
29.56,31.4,14.01,14.13,26665941,2020-07-15 05:00:00,JRJC,2020-07-15,7.31,304.37756497948016,True
6.97,10.0,5.53,5.8,55545641,2020-06-15 05:00:00,EDSA,2020-06-15,2.9,140.3448275862069,True
15.18,19.1,8.7301,9.45,45808583,2020-07-30 05:00:00,EDSA,2020-07-30,5.2,191.9230769230769,True
8.92,9.0999,7.0,7.48,16477629,2021-01-26 06:00:00,EDSA,2021-01-26,5.53,61.3019891500904,True
3.32,3.5,2.85,3.03,34411576,2020-09-15 05:00:00,PSTV,2020-09-15,2.44,36.065573770491795,True
20.397,25.46,19.68,21.32,18154661,2020-08-10 05:00:00,OMER,2020-08-10,14.13,44.3524416135881,True
1.47,1.63,1.13,1.19,47089748,2020-06-30 05:00:00,ATHE,2020-06-30,0.585,151.2820512820513,True
3.8,5.15,3.18,3.43,110116666,2020-08-04 05:00:00,ATHE,2020-08-04,1.35,181.48148148148144,True
2.91,3.58,2.44,2.83,115226781,2020-11-16 06:00:00,ATHE,2020-11-16,1.15,153.0434782608696,True
1.16,1.4,1.04,1.13,14178174,2020-07-07 05:00:00,FTEK,2020-07-07,0.8841,31.206877050107448,True
1.07,2.05,1.07,1.25,159189350,2020-11-11 06:00:00,FTEK,2020-11-11,0.761,40.60446780551906,True
6.07,7.04,4.33,6.04,142991050,2020-11-24 06:00:00,FTEK,2020-11-24,2.82,115.24822695035463,True
4.11,15.0,2.6115,8.8,109834256,2020-07-30 05:00:00,TAOP,2020-07-30,2.0394,101.5298617240365,True
9.85,10.81,7.8,8.74,27705172,2021-03-10 06:00:00,MNOV,2021-03-10,5.68,73.41549295774648,True
2.848,2.944,2.56,2.696,23953331,2020-06-05 05:00:00,SHIP,2020-06-05,2.184,30.40293040293039,True
2.43,2.63,2.06,2.22,84468360,2020-11-27 06:00:00,WORX,2020-11-27,1.25,94.4,True
2.26,2.27,1.78,1.95,16893935,2021-01-08 06:00:00,WORX,2021-01-08,1.58,43.037974683544284,True
6.35,7.89,4.6,4.95,14404133,2021-04-20 05:00:00,MYMD,2021-04-20,4.465,42.21724524076147,True
18.17,19.28,16.86,18.25,1235307,2021-01-08 06:00:00,VIHAU,2021-01-08,11.06,64.28571428571429,True
6.8,10.0,5.27,6.22,10479575,2020-12-21 06:00:00,CCRC,2020-12-21,4.95,37.37373737373737,True
2.75,3.13,1.87,2.01,142585180,2020-06-22 05:00:00,SINT,2020-06-22,0.7728,255.84886128364383,True
2.98,3.3,2.05,2.17,54212304,2020-09-25 05:00:00,SGBX,2020-09-25,1.52,96.05263157894737,True
3.63,3.83,2.61,2.73,61429536,2020-10-16 05:00:00,SGBX,2020-10-16,2.02,79.70297029702971,True
7.43,7.5,5.58,5.71,10900099,2020-10-14 05:00:00,NOVN,2020-10-14,4.6,61.52173913043479,True
4.21,4.95,3.04,3.6,12925993,2020-08-03 05:00:00,HIHO,2020-08-03,2.63,60.07604562737643,True
35.1,35.3,31.12,33.37,3010900,2020-07-01 05:00:00,AKRO,2020-07-01,24.92,40.85072231139647,True
16.0,22.97,7.8,8.39,59201723,2020-06-17 05:00:00,CARV,2020-06-17,2.41,563.9004149377593,True
15.79,16.0,6.04,6.21,18061194,2020-06-30 05:00:00,CARV,2020-06-30,5.87,168.99488926746162,True
2.855,2.86,2.23,2.36,63350168,2021-04-14 05:00:00,GALT,2021-04-14,2.165,31.87066974595843,True
3.74,4.23,2.16,2.31,11956217,2020-08-11 05:00:00,PRPH,2020-08-11,1.64,128.04878048780492,True
15.5,18.42,14.03,14.6,39183769,2021-03-17 05:00:00,IMTX,2021-03-17,11.63,33.276010318142724,True
1.34,2.15,1.28,2.08,386097460,2021-03-29 05:00:00,SEAC,2021-03-29,1.03,30.097087378640783,True
0.941,1.22,0.771,0.8085,107821786,2020-12-14 06:00:00,TLGT,2020-12-14,0.6306,49.2229622581668,True
2.93,3.5,2.12,2.21,6583463,2020-07-07 05:00:00,NAOV,2020-07-07,2.07,41.54589371980678,True
1.09,1.48,1.07,1.2,220012390,2020-09-22 05:00:00,NAOV,2020-09-22,0.5898,84.8084096303832,True
1.79,2.34,1.01,1.1,177654560,2020-12-02 06:00:00,NAOV,2020-12-02,0.7089,152.50387924954157,True
1.55,2.2,1.21,1.29,13208363,2020-06-15 05:00:00,HGSH,2020-06-15,0.75,106.66666666666667,True
1.28,1.44,0.8904,1.03,1038906,2020-09-02 05:00:00,HGSH,2020-09-02,0.5833,119.44111092062403,True
4.03,5.4,2.5,2.58,122530826,2020-12-04 06:00:00,HGSH,2020-12-04,1.76,128.97727272727275,True
3.91,4.69,3.25,3.66,25989512,2020-07-22 05:00:00,OBLG,2020-07-22,2.5,56.4,True
2.93,2.95,2.2,2.34,1290739,2020-08-24 05:00:00,OBLG,2020-08-24,2.22,31.981981981981978,True
0.6646,0.7595,0.55,0.62,26298328,2020-06-08 05:00:00,IDEX,2020-06-08,0.4701,41.37417570729631,True
1.02,1.44,0.84,1.02,107215390,2020-06-09 05:00:00,IDEX,2020-06-09,0.62,64.51612903225806,True
2.09,2.88,2.08,2.62,281082810,2020-11-23 06:00:00,IDEX,2020-11-23,1.54,35.7142857142857,True
3.95,4.75,2.21,3.15,351923500,2020-11-24 06:00:00,IDEX,2020-11-24,2.62,50.76335877862595,True
3.57,3.68,2.86,3.13,108617424,2020-08-10 05:00:00,TRVN,2020-08-10,2.38,50.0,True
20.31,20.65,17.07,18.45,14706357,2021-01-29 06:00:00,PSAC,2021-01-29,15.43,31.62670123136746,True
23.65,24.97,19.1,22.98,32274366,2020-12-03 06:00:00,LAZR,2020-12-03,18.0,31.388888888888882,True
12.54,17.0,12.06,13.17,9435400,2021-01-21 06:00:00,IPWR,2021-01-21,9.11,37.65093304061471,True
4.69,4.75,3.83,4.04,124144837,2021-03-03 06:00:00,OVID,2021-03-03,2.96,58.445945945945965,True
8.14,8.78,6.37,6.87,27023547,2021-03-22 05:00:00,DYAI,2021-03-22,5.33,52.720450281425904,True
2.15,2.22,1.61,1.725,8767657,2020-06-17 05:00:00,ACRS,2020-06-17,1.48,45.270270270270274,True
14.05,19.95,13.29,18.83,114362153,2021-01-19 06:00:00,ACRS,2021-01-19,5.88,138.94557823129256,True
8.05,12.92,6.82,7.8,51761994,2020-07-27 05:00:00,WHLM,2020-07-27,3.735,115.52878179384207,True
8.92,10.45,6.54,6.96,16770264,2021-04-12 05:00:00,WHLM,2021-04-12,5.2526,69.82066024445035,True
40.53,45.0,27.53,33.5,35138295,2021-02-09 06:00:00,KALV,2021-02-09,15.61,159.64125560538116,True
6.45,7.5,4.4,4.57,44502401,2020-07-01 05:00:00,QLGN,2020-07-01,3.97,62.46851385390428,True
3.69,3.71,2.82,2.87,88288921,2020-08-24 05:00:00,ADMA,2020-08-24,2.52,46.42857142857143,True
9.73,10.11,7.86,8.12,26963891,2021-04-29 05:00:00,GRTX,2021-04-29,6.61,47.20121028744327,True
3.04,6.45,2.96,3.41,94156500,2020-11-05 06:00:00,HOFV,2020-11-05,1.9,60.00000000000001,True
3.075,3.27,2.33,2.49,21161527,2020-11-13 06:00:00,HOFV,2020-11-13,2.04,50.735294117647065,True
7.25,7.64,5.51,5.6,229851500,2021-03-24 05:00:00,HOFV,2021-03-24,4.03,79.90074441687345,True
15.0,16.89,13.54,16.29,37833381,2021-02-02 06:00:00,HOL,2021-02-02,10.34,45.06769825918762,True
2.82,2.99,2.31,2.46,45116583,2020-07-21 05:00:00,NBEV,2020-07-21,1.74,62.068965517241374,True
62.5,75.0,15.5,15.82,3668497,2020-06-10 05:00:00,DUO,2020-06-10,47.06,32.80917977050573,True
16.27,17.0,14.59,16.48,4947681,2021-01-08 06:00:00,VIH,2021-01-08,10.41,56.292026897214214,True
20.0,20.2,12.35,13.59,1889294,2020-08-24 05:00:00,LMNL,2020-08-24,13.74,45.56040756914119,True
0.6983,0.9,0.5005,0.61,649335800,2021-01-28 06:00:00,CTRM,2021-01-28,0.5315,31.382878645343382,True
1.59,1.95,1.4,1.73,605006640,2021-02-11 06:00:00,CTRM,2021-02-11,1.19,33.613445378151276,True
3.37,3.4184,3.05,3.05,13429647,2021-05-28 05:00:00,CTRM,2021-05-28,0.3585,840.0278940027895,True
1.7,2.38,1.07,1.15,10074825,2020-06-11 05:00:00,MTSL,2020-06-11,1.3,30.769230769230763,True
5.48,5.68,3.75,3.86,94781970,2021-04-16 05:00:00,MTSL,2021-04-16,2.87,90.94076655052267,True
6.5535,9.36,6.55,8.42,20386086,2021-01-08 06:00:00,CMRX,2021-01-08,4.98,31.596385542168655,True
1.89,2.05,1.63,1.7,128588166,2020-11-03 06:00:00,BBGI,2020-11-03,1.24,52.419354838709666,True
4.805,6.04,1.37,1.47,47780632,2020-06-12 05:00:00,CHNR,2020-06-12,0.954,403.6687631027254,True
2.26,3.09,2.18,2.33,23674990,2021-01-19 06:00:00,CHNR,2021-01-19,1.71,32.16374269005847,True
0.5236,0.548,0.37,0.38,54510494,2020-09-10 05:00:00,JAGX,2020-09-10,0.3499,49.64275507287796,True
0.5764,0.729,0.4307,0.458,268841910,2020-12-01 06:00:00,JAGX,2020-12-01,0.3499,64.73278079451272,True
0.7627,1.29,0.6333,1.07,657042640,2020-12-23 06:00:00,JAGX,2020-12-23,0.3958,92.69833249115716,True
1.86,1.95,1.55,1.87,34000209,2020-06-08 05:00:00,TELL,2020-06-08,1.205,54.356846473029044,True
2.19,2.78,1.73,1.85,65801700,2020-07-23 05:00:00,YVR,2020-07-23,1.6,36.874999999999986,True
1.62,1.72,1.08,1.13,57693797,2020-10-20 05:00:00,UXIN,2020-10-20,1.19,36.13445378151262,True
1.1,1.14,0.89,0.96,39509726,2020-12-16 06:00:00,NVCN,2020-12-16,0.78,41.025641025641036,True
