open,high,low,close,volume,datetime,symbol,date_only,close_yesterday,diff_percent,gap_up,pre_open,pre_open_time,pre_high,pre_high_time,pre_low,pre_low_time,pre_close,pre_close_time,first_fifteen_open,first_fifteen_open_time,first_fifteen_high,first_fifteen_high_time,first_fifteen_low,first_fifteen_low_time,first_fifteen_close,first_fifteen_close_time,first_thirty_open,first_thirty_open_time,first_thirty_high,first_thirty_high_time,first_thirty_low,first_thirty_low_time,first_thirty_close,first_thirty_close_time,first_hour_open,first_hour_open_time,first_hour_high,first_hour_high_time,first_hour_low,first_hour_low_time,first_hour_close,first_hour_close_time,ten_thirty_to_close_open,ten_thirty_to_close_open_time,ten_thirty_to_close_high,ten_thirty_to_close_high_time,ten_thirty_to_close_low,ten_thirty_to_close_low_time,ten_thirty_to_close_close,ten_thirty_to_close_close_time,second_fifteen_open,second_fifteen_open_time,second_fifteen_high,second_fifteen_high_time,second_fifteen_low,second_fifteen_low_time,second_fifteen_close,second_fifteen_close_time,second_thirty_open,second_thirty_open_time,second_thirty_high,second_thirty_high_time,second_thirty_low,second_thirty_low_time,second_thirty_close,second_thirty_close_time,second_hour_open,second_hour_open_time,second_hour_high,second_hour_high_time,second_hour_low,second_hour_low_time,second_hour_close,second_hour_close_time,eleven_thirty_to_close_open,eleven_thirty_to_close_open_time,eleven_thirty_to_close_high,eleven_thirty_to_close_high_time,eleven_thirty_to_close_low,eleven_thirty_to_close_low_time,eleven_thirty_to_close_close,eleven_thirty_to_close_close_time,third_fifteen_open,third_fifteen_open_time,third_fifteen_high,third_fifteen_high_time,third_fifteen_low,third_fifteen_low_time,third_fifteen_close,third_fifteen_close_time,third_thirty_open,third_thirty_open_time,third_thirty_high,third_thirty_high_time,third_thirty_low,third_thirty_low_time,third_thirty_close,third_thirty_close_time,third_hour_open,third_hour_open_time,third_hour_high,third_hour_high_time,third_hour_low,third_hour_low_time,third_hour_close,third_hour_close_time,twelve_thirty_to_close_open,twelve_thirty_to_close_open_time,twelve_thirty_to_close_high,twelve_thirty_to_close_high_time,twelve_thirty_to_close_low,twelve_thirty_to_close_low_time,twelve_thirty_to_close_close,twelve_thirty_to_close_close_time,float,shares,market_cap
0.5669,0.6198,0.4661,0.4718,96519404,2021-05-07 05:00:00,ACST,2021-05-07,0.405,39.97530864197529,True,0.4819,07:35:00,0.6198,09:30:00,0.4579,07:30:00,0.5835,09:30:00,0.5837,09:35:00,0.6198,09:30:00,0.508,09:45:00,0.5173,09:45:00,0.5837,09:35:00,0.6198,09:30:00,0.508,09:45:00,0.5318,10:00:00,0.5837,09:35:00,0.6198,09:30:00,0.487,10:30:00,0.4913,10:30:00,0.49131,10:35:00,0.5185,12:30:00,0.46,16:00:00,0.466,16:00:00,0.519,09:50:00,0.545,09:55:00,0.508,09:45:00,0.5318,10:00:00,0.5319,10:05:00,0.5403,10:00:00,0.487,10:30:00,0.4913,10:30:00,0.49131,10:35:00,0.5134,10:45:00,0.4755,11:20:00,0.4792,11:30:00,0.479301,11:35:00,0.5185,12:30:00,0.46,16:00:00,0.466,16:00:00,0.5319,10:05:00,0.5403,10:00:00,0.5026,10:10:00,0.5196,10:15:00,0.49131,10:35:00,0.5134,10:45:00,0.486,10:40:00,0.502101,11:00:00,0.479301,11:35:00,0.5185,12:30:00,0.4755,11:45:00,0.5174,12:30:00,0.5174,12:35:00,0.5185,12:30:00,0.46,16:00:00,0.466,16:00:00,179.14,200.12,81.05
5.69,6.25,4.81,5.03,13596651,2020-10-01 05:00:00,ADES,2020-10-01,4.06,40.14778325123155,True,5.83,07:35:00,6.0,07:45:00,5.37,09:30:00,5.44,09:30:00,5.44,09:35:00,5.69,09:30:00,5.2801,09:45:00,5.65,09:45:00,5.44,09:35:00,5.95,10:00:00,5.2801,09:45:00,5.93,10:00:00,5.44,09:35:00,6.25,10:10:00,5.2801,09:45:00,5.57,10:30:00,5.57,10:35:00,5.71,10:35:00,4.81,14:15:00,4.93,16:00:00,5.64,09:50:00,5.95,10:00:00,5.2801,09:45:00,5.93,10:00:00,5.92,10:05:00,6.25,10:10:00,5.4667,10:00:00,5.57,10:30:00,5.57,10:35:00,5.71,10:35:00,5.3,11:20:00,5.37,11:30:00,5.36,11:35:00,5.4,11:30:00,4.81,14:15:00,4.93,16:00:00,5.92,10:05:00,6.25,10:10:00,5.4667,10:00:00,5.94,10:15:00,5.57,10:35:00,5.71,10:35:00,5.46,10:45:00,5.6316,11:00:00,5.36,11:35:00,5.4,11:30:00,4.825,12:00:00,5.0999,12:30:00,5.095,12:35:00,5.22,12:40:00,4.81,14:15:00,4.93,16:00:00,13.33,18.17,73.77
2.33,2.34,1.71,1.79,207315030,2021-01-22 06:00:00,ADMP,2021-01-22,1.27,83.46456692913385,True,2.18,07:35:00,2.47,09:15:00,2.02,07:45:00,2.1152,09:30:00,2.115,09:35:00,2.34,09:30:00,1.89,09:45:00,1.92,09:45:00,2.115,09:35:00,2.34,09:30:00,1.82,10:00:00,1.849,10:00:00,2.115,09:35:00,2.34,09:30:00,1.81,10:05:00,1.86,10:30:00,1.865,10:35:00,1.94,10:30:00,1.71,11:30:00,1.76,16:00:00,1.925,09:50:00,2.08,09:45:00,1.82,10:00:00,1.849,10:00:00,1.845,10:05:00,2.02,10:20:00,1.81,10:05:00,1.86,10:30:00,1.865,10:35:00,1.94,10:30:00,1.71,11:30:00,1.7298,11:30:00,1.725,11:35:00,1.85,11:55:00,1.71,11:30:00,1.76,16:00:00,1.845,10:05:00,1.94,10:15:00,1.81,10:05:00,1.93,10:15:00,1.865,10:35:00,1.94,10:30:00,1.83,10:30:00,1.8487,11:00:00,1.725,11:35:00,1.85,11:55:00,1.71,11:30:00,1.797,12:30:00,1.7968,12:35:00,1.84,12:45:00,1.72,13:35:00,1.76,16:00:00,147.86,148.89,189.09
16.614,18.87,12.51,12.94,4215092,2021-01-21 06:00:00,ADXN,2021-01-21,10.6251,56.36558714741509,True,17.76,07:35:00,18.87,09:30:00,16.1,07:30:00,17.12,09:30:00,17.1486,09:35:00,18.87,09:30:00,13.63,09:45:00,15.11,09:45:00,17.1486,09:35:00,18.87,09:30:00,13.63,09:45:00,15.1,10:00:00,17.1486,09:35:00,18.87,09:30:00,13.63,09:45:00,13.75,10:30:00,13.71,10:35:00,14.7399,12:00:00,12.51,15:55:00,12.67,16:00:00,15.05,09:50:00,15.5599,09:50:00,13.63,09:45:00,15.1,10:00:00,15.17,10:05:00,15.3,10:00:00,13.65,10:30:00,13.75,10:30:00,13.71,10:35:00,14.4399,10:30:00,13.0,10:35:00,14.0,11:30:00,13.96,11:35:00,14.7399,12:00:00,12.51,15:55:00,12.67,16:00:00,15.17,10:05:00,15.3,10:00:00,14.5,10:10:00,15.0727,10:15:00,13.71,10:35:00,14.4399,10:30:00,13.0,10:35:00,13.88,11:00:00,13.96,11:35:00,14.7399,12:00:00,13.5,12:20:00,13.616,12:30:00,13.6,12:35:00,13.8194,12:30:00,12.51,15:55:00,12.67,16:00:00,2.66,7.26,77.14
6.26,7.7,4.2,4.55,20263375,2021-06-09 05:00:00,AEHL,2021-06-09,3.99,56.89223057644109,True,5.48,07:35:00,7.47,09:30:00,4.85,07:30:00,7.27,09:30:00,7.2544,09:35:00,7.7,09:35:00,5.75,09:45:00,5.9357,09:45:00,7.2544,09:35:00,7.7,09:35:00,5.59,09:50:00,6.07,10:00:00,7.2544,09:35:00,7.7,09:35:00,5.2001,10:20:00,5.4365,10:30:00,5.465,10:35:00,5.78,10:55:00,4.2,15:25:00,4.4,16:00:00,5.98,09:50:00,6.45,09:45:00,5.59,09:50:00,6.07,10:00:00,6.0421,10:05:00,6.28,10:05:00,5.2001,10:20:00,5.4365,10:30:00,5.465,10:35:00,5.78,10:55:00,5.33,11:30:00,5.443,11:30:00,5.49,11:35:00,5.52,11:35:00,4.2,15:25:00,4.4,16:00:00,6.0421,10:05:00,6.28,10:05:00,5.28,10:15:00,5.3033,10:15:00,5.465,10:35:00,5.78,10:55:00,5.38,10:45:00,5.7559,11:00:00,5.49,11:35:00,5.52,11:35:00,4.78,12:10:00,5.12,12:30:00,5.1,12:35:00,5.46,12:45:00,4.2,15:25:00,4.4,16:00:00,2.18,3.15,12.57
14.75,16.44,10.03,10.26,5676928,2021-03-05 06:00:00,AEI,2021-03-05,10.65,38.49765258215962,True,11.04,09:00:00,22.97,09:00:00,10.17,08:30:00,13.92,09:30:00,13.92,09:35:00,16.44,09:30:00,13.0,09:40:00,13.4,09:45:00,13.92,09:35:00,16.44,09:30:00,12.5,10:00:00,12.6798,10:00:00,13.92,09:35:00,16.44,09:30:00,10.6901,10:20:00,10.89,10:30:00,10.85,10:35:00,13.4019,13:30:00,10.0,16:00:00,10.5,16:00:00,13.44,09:50:00,14.3,09:50:00,12.5,10:00:00,12.6798,10:00:00,12.66,10:05:00,13.51,10:00:00,10.6901,10:20:00,10.89,10:30:00,10.85,10:35:00,11.325,10:30:00,10.16,10:40:00,10.78,11:30:00,10.7,11:35:00,13.4019,13:30:00,10.0,16:00:00,10.5,16:00:00,12.66,10:05:00,13.51,10:00:00,12.2001,10:05:00,12.4201,10:15:00,10.85,10:35:00,11.325,10:30:00,10.16,10:40:00,10.91,11:00:00,10.7,11:35:00,11.7,12:30:00,10.52,11:50:00,11.32,12:30:00,11.4,12:35:00,13.4019,13:30:00,10.0,16:00:00,10.5,16:00:00,0.77,8.57,91.27
7.39,7.64,6.0,6.12,92303688,2021-06-21 05:00:00,AEI,2021-06-21,4.91,50.50916496945009,True,4.88,07:50:00,8.27,08:35:00,4.87,07:55:00,7.11,09:30:00,7.09,09:35:00,7.64,09:35:00,6.52,09:45:00,6.53,09:45:00,7.09,09:35:00,7.64,09:35:00,6.43,09:50:00,6.811,10:00:00,7.09,09:35:00,7.64,09:35:00,6.28,10:25:00,6.6876,10:30:00,6.688,10:35:00,7.3,11:45:00,5.8,16:00:00,6.07,16:00:00,6.52,09:50:00,6.95,10:00:00,6.43,09:50:00,6.811,10:00:00,6.81,10:05:00,6.95,10:00:00,6.28,10:25:00,6.6876,10:30:00,6.688,10:35:00,7.1,10:45:00,6.43,11:05:00,6.92,11:30:00,6.9286,11:35:00,7.3,11:45:00,5.8,16:00:00,6.07,16:00:00,6.81,10:05:00,6.95,10:00:00,6.3,10:15:00,6.486,10:15:00,6.688,10:35:00,7.1,10:45:00,6.45,10:30:00,6.69,11:00:00,6.9286,11:35:00,7.3,11:45:00,6.6,12:05:00,6.802,12:30:00,6.8199,12:35:00,7.08,12:50:00,5.8,16:00:00,6.07,16:00:00,0.77,8.57,42.08
2.91,3.07,2.14,2.26,92877327,2020-12-16 06:00:00,AEMD,2020-12-16,1.62,79.62962962962962,True,2.8,08:05:00,3.4,09:25:00,1.69,08:00:00,2.96,09:30:00,2.96,09:35:00,3.07,09:30:00,2.71,09:35:00,2.7719,09:45:00,2.96,09:35:00,3.07,09:30:00,2.39,10:00:00,2.435,10:00:00,2.96,09:35:00,3.07,09:30:00,2.33,10:20:00,2.3582,10:30:00,2.3511,10:35:00,2.6,10:45:00,2.14,14:35:00,2.25,16:00:00,2.77,09:50:00,2.95,09:45:00,2.39,10:00:00,2.435,10:00:00,2.4361,10:05:00,2.59,10:15:00,2.33,10:20:00,2.3582,10:30:00,2.3511,10:35:00,2.6,10:45:00,2.23,11:25:00,2.2611,11:30:00,2.264,11:35:00,2.4,13:55:00,2.14,14:35:00,2.25,16:00:00,2.4361,10:05:00,2.59,10:15:00,2.39,10:00:00,2.465,10:15:00,2.3511,10:35:00,2.6,10:45:00,2.35,10:30:00,2.4103,11:00:00,2.264,11:35:00,2.35,11:55:00,2.18,11:35:00,2.2489,12:30:00,2.2438,12:35:00,2.4,13:55:00,2.14,14:35:00,2.25,16:00:00,11.89,12.09,19.59
10.6,12.49,8.71,10.79,253587270,2021-06-09 05:00:00,AEMD,2021-06-09,2.21,379.63800904977376,True,7.81,07:35:00,11.6,09:30:00,7.54,07:30:00,10.96,09:30:00,10.93,09:35:00,11.6,09:30:00,8.71,09:40:00,9.4,09:45:00,10.93,09:35:00,12.49,10:00:00,8.71,09:40:00,10.5356,10:00:00,10.93,09:35:00,12.49,10:00:00,8.71,09:40:00,10.81,10:30:00,10.77,10:35:00,12.2,10:40:00,8.91,11:55:00,11.08,16:00:00,9.36,09:50:00,12.49,10:00:00,8.82,09:50:00,10.5356,10:00:00,10.5,10:05:00,12.49,10:00:00,9.5,10:20:00,10.81,10:30:00,10.77,10:35:00,12.2,10:40:00,9.7,11:30:00,9.8899,11:30:00,9.865,11:35:00,12.15,14:20:00,8.91,11:55:00,11.08,16:00:00,10.5,10:05:00,12.49,10:00:00,9.53,10:05:00,9.86,10:15:00,10.77,10:35:00,12.2,10:40:00,10.39,10:30:00,11.52,11:00:00,9.865,11:35:00,10.45,12:15:00,8.91,11:55:00,10.125,12:30:00,10.15,12:35:00,12.15,14:20:00,9.6,12:50:00,11.08,16:00:00,11.89,12.09,26.72
0.9904,1.19,0.886,1.0,150217480,2021-02-02 06:00:00,AEZS,2021-02-02,0.7,41.48571428571429,True,0.8905,07:35:00,1.18,07:50:00,0.7148,07:30:00,0.97,09:30:00,0.9755,09:35:00,1.19,09:40:00,0.9323,09:30:00,1.0,09:45:00,0.9755,09:35:00,1.19,09:40:00,0.9323,09:30:00,0.9905,10:00:00,0.9755,09:35:00,1.19,09:40:00,0.9323,09:30:00,1.09,10:30:00,1.0908,10:35:00,1.13,10:30:00,0.886,11:15:00,0.9849,16:00:00,1.0,09:50:00,1.14,09:45:00,0.9553,09:55:00,0.9905,10:00:00,0.996,10:05:00,1.13,10:30:00,0.9793,10:00:00,1.09,10:30:00,1.0908,10:35:00,1.13,10:30:00,0.886,11:15:00,0.9181,11:30:00,0.9143,11:35:00,1.06,14:55:00,0.9,11:50:00,0.9849,16:00:00,0.996,10:05:00,1.1,10:05:00,0.9793,10:00:00,0.9951,10:15:00,1.0908,10:35:00,1.13,10:30:00,0.97,10:55:00,0.98,11:00:00,0.9143,11:35:00,1.01,12:10:00,0.9,11:50:00,0.946799,12:30:00,0.94,12:35:00,1.06,14:55:00,0.922,12:35:00,0.9849,16:00:00,121.04,121.15,84.80
10.27,10.7,9.23,9.74,79786681,2021-04-09 05:00:00,AFMD,2021-04-09,7.89,30.16476552598225,True,10.2,07:35:00,10.85,08:55:00,9.92,07:45:00,9.99,09:30:00,9.99,09:35:00,10.7,09:35:00,9.52,09:45:00,9.7119,09:45:00,9.99,09:35:00,10.7,09:35:00,9.45,09:50:00,9.73,10:00:00,9.99,09:35:00,10.7,09:35:00,9.4,10:10:00,9.839,10:30:00,9.83,10:35:00,10.25,12:00:00,9.23,14:00:00,9.75,16:00:00,9.705,09:50:00,9.87,09:50:00,9.45,09:50:00,9.73,10:00:00,9.73,10:05:00,10.13,10:30:00,9.4,10:10:00,9.839,10:30:00,9.83,10:35:00,10.13,10:30:00,9.52,11:05:00,9.8277,11:30:00,9.83,11:35:00,10.25,12:00:00,9.23,14:00:00,9.75,16:00:00,9.73,10:05:00,9.91,10:05:00,9.4,10:10:00,9.7967,10:15:00,9.83,10:35:00,10.13,10:30:00,9.57,10:55:00,9.5765,11:00:00,9.83,11:35:00,10.25,12:00:00,9.69,12:25:00,9.73,12:30:00,9.7262,12:35:00,9.89,16:00:00,9.23,14:00:00,9.75,16:00:00,115.64,118.95,938.52
0.73955,0.81,0.4,0.55,9139929,2021-03-30 05:00:00,AGBAR,2021-03-30,0.31,138.56451612903228,True,1.15,07:35:00,1.2,07:30:00,0.65,08:50:00,0.72,09:30:00,0.7194,09:35:00,0.81,09:30:00,0.54,09:45:00,0.598612,09:45:00,0.7194,09:35:00,0.81,09:30:00,0.54,09:45:00,0.57,10:00:00,0.7194,09:35:00,0.81,09:30:00,0.434001,10:20:00,0.55,10:30:00,0.5499,10:35:00,0.5784,10:30:00,0.4,12:50:00,0.51,16:00:00,0.59,09:50:00,0.71,09:45:00,0.54,09:45:00,0.57,10:00:00,0.57,10:05:00,0.6,10:00:00,0.434001,10:20:00,0.55,10:30:00,0.5499,10:35:00,0.5784,10:30:00,0.46,11:30:00,0.46,11:30:00,0.46,11:35:00,0.55,16:00:00,0.4,12:50:00,0.51,16:00:00,0.57,10:05:00,0.6,10:00:00,0.45,10:15:00,0.4501,10:15:00,0.5499,10:35:00,0.5784,10:30:00,0.47,10:55:00,0.519986,11:00:00,0.46,11:35:00,0.4887,11:30:00,0.4069,12:30:00,0.4073,12:30:00,0.407829,12:35:00,0.55,16:00:00,0.4,12:50:00,0.51,16:00:00,0.0,0.0,0.00
0.55,0.55,0.381,0.5,2161210,2021-04-08 05:00:00,AGBAR,2021-04-08,0.37,48.64864864864866,True,0.5395,07:35:00,0.59,08:05:00,0.51,08:30:00,0.51,09:30:00,0.51,09:35:00,0.55,09:30:00,0.48,09:45:00,0.48,09:45:00,0.51,09:35:00,0.55,09:30:00,0.45,10:00:00,0.464,10:00:00,0.51,09:35:00,0.55,09:30:00,0.381,10:30:00,0.419199,10:30:00,0.4192,10:35:00,0.5,16:00:00,0.381,10:30:00,0.5,16:00:00,0.465463,09:50:00,0.5,09:45:00,0.45,10:00:00,0.464,10:00:00,0.4524,10:05:00,0.48,10:15:00,0.381,10:30:00,0.419199,10:30:00,0.4192,10:35:00,0.4398,11:00:00,0.381,10:30:00,0.4,11:30:00,0.410101,11:35:00,0.5,16:00:00,0.4,11:30:00,0.5,16:00:00,0.4524,10:05:00,0.48,10:15:00,0.441101,10:10:00,0.470899,10:15:00,0.4192,10:35:00,0.4398,11:00:00,0.381,10:30:00,0.4398,11:00:00,0.410101,11:35:00,0.4695,12:30:00,0.4,11:30:00,0.4695,12:30:00,0.4695,12:35:00,0.5,16:00:00,0.44,14:55:00,0.5,16:00:00,0.0,0.0,0.00
44.1127,45.91,40.01,42.62,5803298,2020-12-21 06:00:00,AGIO,2020-12-21,33.21,32.82956940680516,True,37.47,07:35:00,48.73,08:30:00,37.47,07:35:00,44.9225,09:30:00,44.93,09:35:00,45.91,09:30:00,43.57,09:45:00,44.05,09:45:00,44.93,09:35:00,45.91,09:30:00,42.33,09:55:00,42.7,10:00:00,44.93,09:35:00,45.91,09:30:00,41.09,10:25:00,41.15,10:30:00,41.14,10:35:00,43.7,14:35:00,40.01,11:25:00,42.62,16:00:00,43.9292,09:50:00,45.2999,09:45:00,42.33,09:55:00,42.7,10:00:00,42.7154,10:05:00,43.86,10:00:00,41.09,10:25:00,41.15,10:30:00,41.14,10:35:00,41.67,10:35:00,40.01,11:25:00,40.79,11:30:00,40.78,11:35:00,43.7,14:35:00,40.2203,11:30:00,42.62,16:00:00,42.7154,10:05:00,43.86,10:00:00,41.2372,10:15:00,41.5657,10:15:00,41.14,10:35:00,41.67,10:35:00,40.56,10:50:00,40.82,11:00:00,40.78,11:35:00,43.21,12:05:00,40.2203,11:30:00,42.68,12:30:00,42.715,12:35:00,43.7,14:35:00,42.1516,13:35:00,42.62,16:00:00,60.86,69.54,2309.42
1.87,1.98,1.03,1.13,56144103,2020-10-20 05:00:00,AIHS,2020-10-20,1.41,32.624113475177325,True,1.23,07:35:00,2.04,09:10:00,1.04,08:20:00,1.62,09:30:00,1.62,09:35:00,1.98,09:30:00,1.33,09:45:00,1.3892,09:45:00,1.62,09:35:00,1.98,09:30:00,1.26,10:00:00,1.34,10:00:00,1.62,09:35:00,1.98,09:30:00,1.24,10:30:00,1.255,10:30:00,1.251,10:35:00,1.34,10:30:00,1.03,13:55:00,1.11,16:00:00,1.3801,09:50:00,1.505,09:45:00,1.26,10:00:00,1.34,10:00:00,1.34,10:05:00,1.42,10:10:00,1.24,10:30:00,1.255,10:30:00,1.251,10:35:00,1.34,10:30:00,1.1,11:15:00,1.13,11:30:00,1.12,11:35:00,1.21,12:35:00,1.03,13:55:00,1.11,16:00:00,1.34,10:05:00,1.42,10:10:00,1.26,10:00:00,1.3649,10:15:00,1.251,10:35:00,1.34,10:30:00,1.18,10:50:00,1.205,11:00:00,1.12,11:35:00,1.18,11:50:00,1.11,11:30:00,1.1599,12:30:00,1.155,12:35:00,1.21,12:35:00,1.03,13:55:00,1.11,16:00:00,41.07,43.82,61.79
1.45,1.75,1.0,1.04,188532910,2021-01-06 06:00:00,AIKI,2021-01-06,0.8525,70.08797653958943,True,0.88,07:35:00,1.6,08:20:00,0.86,07:35:00,1.5,09:30:00,1.505,09:35:00,1.75,09:40:00,1.32,09:30:00,1.615,09:45:00,1.505,09:35:00,1.75,09:40:00,1.32,09:30:00,1.39,10:00:00,1.505,09:35:00,1.75,09:40:00,1.22,10:25:00,1.3,10:30:00,1.3093,10:35:00,1.35,10:55:00,1.0,14:45:00,1.04,16:00:00,1.62,09:50:00,1.69,09:45:00,1.38,09:50:00,1.39,10:00:00,1.3993,10:05:00,1.45,10:00:00,1.22,10:25:00,1.3,10:30:00,1.3093,10:35:00,1.35,10:55:00,1.18,11:30:00,1.18,11:30:00,1.1884,11:35:00,1.26,11:30:00,1.0,14:45:00,1.04,16:00:00,1.3993,10:05:00,1.45,10:00:00,1.27,10:15:00,1.2868,10:15:00,1.3093,10:35:00,1.35,10:55:00,1.22,10:30:00,1.3001,11:00:00,1.1884,11:35:00,1.26,11:30:00,1.12,12:05:00,1.1838,12:30:00,1.1801,12:35:00,1.25,13:00:00,1.0,14:45:00,1.04,16:00:00,81.92,88.91,75.80
31.79,43.32,30.83,35.21,39132115,2021-07-02 05:00:00,ALEC,2021-07-02,22.41,41.85631414547077,True,25.14,07:35:00,35.0,09:10:00,22.99,07:30:00,32.51,09:30:00,32.5,09:35:00,38.0,09:45:00,30.83,09:30:00,38.0,09:45:00,32.5,09:35:00,43.32,09:55:00,30.83,09:30:00,40.7001,10:00:00,32.5,09:35:00,43.32,09:55:00,30.83,09:30:00,37.88,10:30:00,37.9199,10:35:00,39.47,10:45:00,32.0,12:55:00,35.3,16:00:00,38.0,09:50:00,43.32,09:55:00,34.31,09:45:00,40.7001,10:00:00,40.74,10:05:00,42.98,10:00:00,37.24,10:30:00,37.88,10:30:00,37.9199,10:35:00,39.47,10:45:00,36.66,10:40:00,38.02,11:30:00,38.0873,11:35:00,38.1,11:30:00,32.0,12:55:00,35.3,16:00:00,40.74,10:05:00,42.98,10:00:00,39.13,10:15:00,39.43,10:15:00,37.9199,10:35:00,39.47,10:45:00,36.66,10:40:00,38.32,11:00:00,38.0873,11:35:00,38.1,11:30:00,33.32,12:30:00,34.42,12:30:00,34.4086,12:35:00,36.09,15:25:00,32.0,12:55:00,35.3,16:00:00,69.37,79.39,1779.13
5.22,5.6,3.4,3.61,41259232,2021-05-06 05:00:00,ALF,2021-05-06,3.58,45.810055865921775,True,3.58,07:35:00,5.99,08:30:00,3.58,07:30:00,4.8399,09:30:00,4.83,09:35:00,5.6,09:30:00,4.17,09:45:00,4.36,09:45:00,4.83,09:35:00,5.6,09:30:00,3.88,10:00:00,3.9299,10:00:00,4.83,09:35:00,5.6,09:30:00,3.65,10:20:00,3.94,10:30:00,3.94,10:35:00,4.26,12:35:00,3.4,15:30:00,3.62,16:00:00,4.36,09:50:00,4.45,09:55:00,3.88,10:00:00,3.9299,10:00:00,3.92,10:05:00,4.07,10:00:00,3.65,10:20:00,3.94,10:30:00,3.94,10:35:00,4.25,10:45:00,3.75,11:10:00,3.99,11:30:00,3.99,11:35:00,4.26,12:35:00,3.4,15:30:00,3.62,16:00:00,3.92,10:05:00,4.07,10:00:00,3.76,10:15:00,3.803,10:15:00,3.94,10:35:00,4.25,10:45:00,3.8,10:30:00,4.06,11:00:00,3.99,11:35:00,4.18,11:30:00,3.86,11:45:00,4.09,12:30:00,4.09,12:35:00,4.26,12:35:00,3.4,15:30:00,3.62,16:00:00,3.83,12.69,45.43
4.88,4.91,3.86,4.57,23111316,2021-05-10 05:00:00,ALF,2021-05-10,3.7,31.891891891891884,True,5.0,07:35:00,5.19,08:05:00,4.33,09:30:00,4.3609,09:30:00,4.36,09:35:00,4.91,09:30:00,4.2,09:35:00,4.26,09:45:00,4.36,09:35:00,4.91,09:30:00,3.86,10:00:00,4.0299,10:00:00,4.36,09:35:00,4.91,09:30:00,3.86,10:00:00,4.0375,10:30:00,4.0399,10:35:00,4.88,15:40:00,3.92,11:45:00,4.51,16:00:00,4.27,09:50:00,4.43,09:45:00,3.86,10:00:00,4.0299,10:00:00,4.0299,10:05:00,4.25,10:20:00,3.86,10:00:00,4.0375,10:30:00,4.0399,10:35:00,4.2,11:25:00,3.95,11:00:00,4.1505,11:30:00,4.17,11:35:00,4.88,15:40:00,3.92,11:45:00,4.51,16:00:00,4.0299,10:05:00,4.23,10:10:00,3.86,10:00:00,4.0899,10:15:00,4.0399,10:35:00,4.18,10:30:00,3.95,11:00:00,4.08,11:00:00,4.17,11:35:00,4.29,12:25:00,3.92,11:45:00,4.2,12:30:00,4.191,12:35:00,4.88,15:40:00,3.97,14:05:00,4.51,16:00:00,3.83,12.69,46.95
5.14,7.0,4.66,6.97,198807110,2021-06-15 05:00:00,ALF,2021-06-15,3.41,50.733137829912,True,3.85,08:05:00,5.47,09:30:00,3.43,08:00:00,4.93,09:30:00,4.92,09:35:00,6.38,09:45:00,4.66,09:35:00,5.99,09:45:00,4.92,09:35:00,6.58,09:55:00,4.66,09:35:00,6.09,10:00:00,4.92,09:35:00,6.8,10:15:00,4.66,09:35:00,6.05,10:30:00,6.04,10:35:00,7.35,16:00:00,5.04,14:05:00,6.75,16:00:00,6.0,09:50:00,6.58,09:55:00,5.58,09:45:00,6.09,10:00:00,6.09,10:05:00,6.8,10:15:00,5.75,10:05:00,6.05,10:30:00,6.04,10:35:00,6.4,10:35:00,5.34,11:00:00,5.5715,11:30:00,5.5715,11:35:00,7.35,16:00:00,5.04,14:05:00,6.75,16:00:00,6.09,10:05:00,6.8,10:15:00,5.75,10:05:00,6.49,10:15:00,6.04,10:35:00,6.4,10:35:00,5.34,11:00:00,5.495,11:00:00,5.5715,11:35:00,6.25,11:55:00,5.36,11:30:00,5.7184,12:30:00,5.71,12:35:00,7.35,16:00:00,5.04,14:05:00,6.75,16:00:00,3.83,12.69,43.27
2.07,2.78,1.83,2.03,71305536,2021-02-16 06:00:00,ALJJ,2021-02-16,1.33,55.63909774436088,True,2.34,07:35:00,2.55,08:40:00,2.03,09:30:00,2.432,09:30:00,2.434,09:35:00,2.78,09:40:00,2.03,09:30:00,2.5481,09:45:00,2.434,09:35:00,2.78,09:40:00,2.03,09:30:00,2.72,10:00:00,2.434,09:35:00,2.78,09:40:00,2.03,09:30:00,2.21,10:30:00,2.215,10:35:00,2.34,10:35:00,1.83,14:30:00,1.93,16:00:00,2.54,09:50:00,2.75,09:45:00,2.31,09:55:00,2.72,10:00:00,2.72,10:05:00,2.73,10:00:00,2.21,10:20:00,2.21,10:30:00,2.215,10:35:00,2.34,10:35:00,2.13,11:30:00,2.16,11:30:00,2.17,11:35:00,2.24,15:25:00,1.83,14:30:00,1.93,16:00:00,2.72,10:05:00,2.73,10:00:00,2.24,10:15:00,2.251,10:15:00,2.215,10:35:00,2.34,10:35:00,2.16,10:45:00,2.27,11:00:00,2.17,11:35:00,2.23,11:30:00,1.85,12:10:00,1.925,12:30:00,1.9281,12:35:00,2.24,15:25:00,1.83,14:30:00,1.93,16:00:00,19.49,42.32,56.29
