open,high,low,close,volume,datetime,symbol,date_only,close_yesterday,closed_up,gap_percent,max_up_percent,max_down_percent,max_up_percent_30,max_down_percent_30,max_up_percent_50,max_down_percent_50,max_up_percent_100,float,shares,market_cap,DATA_MISSING_FINVIZ,pre_market_open,pre_market_high,pre_market_high_time,pre_market_high_touch,pre_market_low,pre_market_low_time,pre_market_low_touch,pre_market_close,day_open,day_high,day_high_time,day_high_touch,day_low,day_low_time,day_low_touch,day_close,930_945_open,930_945_high,930_945_high_time,930_945_high_touch,930_945_low,930_945_low_time,930_945_low_touch,930_945_close,945_950_open,945_950_high,945_950_high_time,945_950_high_touch,945_950_low,945_950_low_time,945_950_low_touch,945_950_close,945_955_open,945_955_high,945_955_high_time,945_955_high_touch,945_955_low,945_955_low_time,945_955_low_touch,945_955_close,945_10_open,945_10_high,945_10_high_time,945_10_high_touch,945_10_low,945_10_low_time,945_10_low_touch,945_10_close,945_4_open,945_4_high,945_4_high_time,945_4_high_touch,945_4_low,945_4_low_time,945_4_low_touch,945_4_close,930_10_open,930_10_high,930_10_high_time,930_10_high_touch,930_10_low,930_10_low_time,930_10_low_touch,930_10_close,10_4_open,10_4_high,10_4_high_time,10_4_high_touch,10_4_low,10_4_low_time,10_4_low_touch,10_4_close,930_1030_open,930_1030_high,930_1030_high_time,930_1030_high_touch,930_1030_low,930_1030_low_time,930_1030_low_touch,930_1030_close,1030_4_open,1030_4_high,1030_4_high_time,1030_4_high_touch,1030_4_low,1030_4_low_time,1030_4_low_touch,1030_4_close,930_11_open,930_11_high,930_11_high_time,930_11_high_touch,930_11_low,930_11_low_time,930_11_low_touch,930_11_close,11_4_open,11_4_high,11_4_high_time,11_4_high_touch,11_4_low,11_4_low_time,11_4_low_touch,11_4_close,1130_4_open,1130_4_high,1130_4_high_time,1130_4_high_touch,1130_4_low,1130_4_low_time,1130_4_low_touch,1130_4_close,12_4_open,12_4_high,12_4_high_time,12_4_high_touch,12_4_low,12_4_low_time,12_4_low_touch,12_4_close,DATA_MISSING_5MIN,DATA_MISSING_STATS
47.65,52.59,47.65,51.99,5860406,2021-02-02 06:00:00,VRNT,2021-02-02,39.4498217014773,True,20.7863507231406,10.3672612801679,0.0,False,False,False,False,False,65.19,65.19,2571.73,,44.5,48.76,09:30:00,1.0,43.0,07:30:00,1.0,48.76,48.555,52.59,15:20:00,1.0,47.65,09:30:00,1.0,51.99,48.555,49.0969,09:45:00,1.0,47.65,09:30:00,1.0,48.98,48.97,49.81,09:50:00,1.0,48.24,09:45:00,1.0,49.58,48.97,49.85,09:55:00,1.0,48.24,09:45:00,1.0,49.745,48.97,50.526,10:00:00,1.0,48.24,09:45:00,1.0,50.3166,48.97,52.59,15:20:00,1.0,48.24,09:45:00,1.0,51.99,48.555,50.526,10:00:00,1.0,47.65,09:30:00,1.0,50.3166,50.31,52.59,15:20:00,1.0,49.0,10:10:00,2.0,51.99,48.555,50.526,10:00:00,1.0,47.65,09:30:00,1.0,50.145,50.09,52.59,15:20:00,1.0,49.1987,10:45:00,1.0,51.99,48.555,50.526,10:00:00,1.0,47.65,09:30:00,1.0,49.65,49.6,52.59,15:20:00,1.0,49.51,11:00:00,1.0,51.99,49.97,52.59,15:20:00,1.0,49.93,11:40:00,1.0,51.99,50.65,52.59,15:20:00,1.0,50.34,12:00:00,1.0,51.99,,
6.61,16.48,6.46,15.35,164939050,2021-08-17 05:00:00,VRPX,2021-08-17,4.2,True,57.38095238095238,149.3192133131619,2.269288956127085,True,False,True,False,True,4.96,4.96,20.83,,4.88,7.11,09:30:00,1.0,4.2,09:00:00,1.0,7.11,7.2,16.48,13:25:00,1.0,6.46,09:30:00,1.0,15.43,7.2,8.74,09:40:00,1.0,6.46,09:30:00,1.0,8.415,8.41,8.7499,09:46:00,1.0,7.8801,09:48:00,1.0,8.41,8.41,9.63,09:54:00,1.0,7.8801,09:48:00,1.0,9.31,8.41,9.9,10:00:00,1.0,7.8801,09:48:00,1.0,9.74,8.41,16.48,13:25:00,1.0,7.8801,09:48:00,1.0,15.43,7.2,9.9,10:00:00,1.0,6.46,09:30:00,1.0,9.74,9.73,16.48,13:25:00,1.0,7.9101,10:46:00,1.0,15.43,7.2,10.08,10:05:00,1.0,6.46,09:30:00,1.0,9.025,8.9963,16.48,13:25:00,1.0,7.9101,10:46:00,1.0,15.43,7.2,10.08,10:05:00,1.0,6.46,09:30:00,1.0,8.335,8.34,16.48,13:25:00,1.0,8.08,11:07:00,1.0,15.43,9.2299,16.48,13:25:00,1.0,9.06,11:31:00,1.0,15.43,12.57,16.48,13:25:00,1.0,11.94,12:00:00,1.0,15.43,,
30.63,36.0,21.6,22.9,49017349,2021-08-18 05:00:00,VRPX,2021-08-18,15.35,False,99.54397394136808,17.531831537708133,29.480901077375115,False,False,False,False,False,4.96,4.96,76.14,,31.88,33.5,07:31:00,1.0,26.7,08:18:00,1.0,29.08,29.05,36.0,09:46:00,1.0,21.6,14:23:00,1.0,22.5,29.05,35.17,09:45:00,1.0,27.15,09:34:00,1.0,34.48,34.24,36.0,09:46:00,1.0,30.56,09:48:00,1.0,30.56,34.24,36.0,09:46:00,1.0,28.5,09:54:00,1.0,29.4,34.24,36.0,09:46:00,1.0,26.655,10:00:00,1.0,27.61,34.24,36.0,09:46:00,1.0,21.6,14:23:00,1.0,22.5,29.05,36.0,09:46:00,1.0,26.655,10:00:00,1.0,27.61,27.562,28.0,10:10:00,1.0,21.6,14:23:00,1.0,22.5,29.05,36.0,09:46:00,1.0,22.8,10:26:00,1.0,23.3501,23.41,27.0,15:01:00,1.0,21.6,14:23:00,1.0,22.5,29.05,36.0,09:46:00,1.0,22.46,10:37:00,1.0,22.9594,22.97,27.0,15:01:00,1.0,21.6,14:23:00,1.0,22.5,24.99,27.0,15:01:00,1.0,21.6,14:23:00,1.0,22.5,24.55,27.0,15:01:00,1.0,21.6,14:23:00,1.0,22.5,,
3.32,3.58,2.72,2.81,35128587,2021-09-20 05:00:00,VSTM,2021-09-20,2.76,False,20.289855072463773,7.831325301204826,18.072289156626496,False,False,False,False,False,171.99,171.99,474.69,,3.33,3.48,07:35:00,3.0,3.21,08:40:00,1.0,3.4,3.3999,3.58,09:35:00,1.0,2.72,14:35:00,1.0,2.79,3.3999,3.58,09:35:00,1.0,3.22,09:45:00,1.0,3.2577,3.255,3.41,09:45:00,1.0,3.18,09:50:00,1.0,3.2299,3.255,3.41,09:45:00,1.0,3.14,09:55:00,1.0,3.2,3.255,3.41,09:45:00,1.0,3.14,09:55:00,1.0,3.2082,3.255,3.41,09:45:00,1.0,2.72,14:35:00,1.0,2.79,3.3999,3.58,09:35:00,1.0,3.14,09:55:00,1.0,3.2082,3.2099,3.21,10:00:00,2.0,2.72,14:35:00,1.0,2.79,3.3999,3.58,09:35:00,1.0,2.97,10:30:00,1.0,2.9725,2.9762,3.06,10:35:00,1.0,2.72,14:35:00,1.0,2.79,3.3999,3.58,09:35:00,1.0,2.88,11:00:00,1.0,2.905,2.9084,2.95,11:05:00,1.0,2.72,14:35:00,1.0,2.79,2.88,2.9,11:30:00,1.0,2.72,14:35:00,1.0,2.79,2.85,2.87,12:00:00,1.0,2.72,14:35:00,1.0,2.79,,
0.8064,0.94,0.435,0.505,1614646,2021-02-08 06:00:00,VTAQR,2021-02-08,0.33,False,144.36363636363637,16.56746031746031,46.05654761904762,False,True,False,False,False,0.0,0.0,0.0,,1.62,1.69,07:35:00,1.0,0.66,09:30:00,1.0,0.739899,0.671,0.94,09:40:00,1.0,0.435,12:35:00,1.0,0.5301,0.671,0.94,09:40:00,1.0,0.65,09:35:00,1.0,0.8922,0.8,0.9199,09:45:00,1.0,0.729401,09:50:00,1.0,0.75,0.8,0.9199,09:45:00,1.0,0.729401,09:50:00,1.0,0.877,0.8,0.9199,09:45:00,1.0,0.729401,09:50:00,1.0,0.8398,0.8,0.9199,09:45:00,1.0,0.435,12:35:00,1.0,0.5301,0.671,0.94,09:40:00,1.0,0.65,09:35:00,1.0,0.8398,0.79,0.8768,10:00:00,1.0,0.435,12:35:00,1.0,0.5301,0.671,0.94,09:40:00,1.0,0.65,09:35:00,1.0,0.7,0.6927,0.8,11:15:00,1.0,0.435,12:35:00,1.0,0.5301,0.671,0.94,09:40:00,1.0,0.611,10:35:00,1.0,0.6792,0.6792,0.8,11:15:00,1.0,0.435,12:35:00,1.0,0.5301,0.66,0.6721,11:40:00,1.0,0.435,12:35:00,1.0,0.5301,0.625499,0.64,12:15:00,2.0,0.435,12:35:00,1.0,0.5301,,
1.12,1.45,0.9622,1.13,20880878,2021-01-14 06:00:00,VTNR,2021-01-14,0.889,True,25.984251968503948,29.464285714285698,14.089285714285715,False,False,False,False,False,52.68,52.68,46.83,,0.97,1.45,08:20:00,1.0,0.95,07:30:00,2.0,1.06,1.07,1.45,10:55:00,1.0,0.9622,09:30:00,1.0,1.11,1.07,1.14,09:30:00,1.0,0.9622,09:30:00,1.0,1.0822,1.0899,1.12,09:45:00,2.0,1.06,09:45:00,1.0,1.07,1.0899,1.12,09:45:00,2.0,1.02,09:55:00,1.0,1.04,1.0899,1.12,09:45:00,2.0,1.02,09:55:00,1.0,1.04,1.0899,1.45,10:55:00,1.0,1.02,09:55:00,1.0,1.11,1.07,1.14,09:30:00,1.0,0.9622,09:30:00,1.0,1.04,1.04,1.45,10:55:00,1.0,1.03,10:00:00,2.0,1.11,1.07,1.24,10:20:00,1.0,0.9622,09:30:00,1.0,1.17,1.1691,1.45,10:55:00,1.0,1.09,13:35:00,6.0,1.11,1.07,1.45,10:55:00,1.0,0.9622,09:30:00,1.0,1.33,1.33,1.42,11:00:00,1.0,1.09,13:35:00,6.0,1.11,1.285,1.4,11:50:00,2.0,1.09,13:35:00,6.0,1.11,1.2997,1.33,12:00:00,2.0,1.09,13:35:00,6.0,1.11,,
2.18,3.14,2.06,2.38,77860790,2021-01-26 06:00:00,VTNR,2021-01-26,1.63,True,33.74233128834358,44.03669724770642,5.504587155963307,True,False,False,False,False,52.68,52.68,85.87,,2.41,2.73,07:50:00,1.0,2.09,08:45:00,1.0,2.305,2.3,3.14,11:25:00,1.0,2.06,09:50:00,2.0,2.38,2.3,2.45,09:30:00,1.0,2.1,09:45:00,1.0,2.15,2.14,2.2,09:50:00,1.0,2.06,09:50:00,1.0,2.06,2.14,2.2,09:50:00,1.0,2.06,09:50:00,2.0,2.119,2.14,2.25,10:00:00,1.0,2.06,09:50:00,2.0,2.2,2.14,3.14,11:25:00,1.0,2.06,09:50:00,2.0,2.38,2.3,2.45,09:30:00,1.0,2.06,09:50:00,2.0,2.2,2.2,3.14,11:25:00,1.0,2.1,10:00:00,2.0,2.38,2.3,2.45,09:30:00,1.0,2.06,09:50:00,2.0,2.18,2.18,3.14,11:25:00,1.0,2.1332,10:30:00,1.0,2.38,2.3,2.63,11:00:00,1.0,2.06,09:50:00,2.0,2.4977,2.5,3.14,11:25:00,1.0,2.25,15:35:00,2.0,2.38,2.75,2.93,11:30:00,1.0,2.25,15:35:00,2.0,2.38,2.6611,2.77,13:40:00,1.0,2.25,15:35:00,2.0,2.38,,
4.49,5.2,3.55,3.99,257019800,2021-05-27 05:00:00,VTNR,2021-05-27,1.78,False,152.24719101123594,15.812917594654788,20.935412026726063,False,False,False,False,False,52.68,52.68,93.77,,3.44,4.75,09:10:00,1.0,3.27,08:30:00,1.0,4.21,4.22,5.2,10:40:00,1.0,3.55,10:10:00,1.0,3.99,4.22,4.8,09:35:00,1.0,3.9,09:45:00,1.0,4.06,4.065,4.25,09:45:00,1.0,3.9,09:45:00,1.0,4.11,4.065,4.25,09:45:00,1.0,3.86,09:55:00,1.0,3.901,4.065,4.25,09:45:00,1.0,3.76,10:00:00,1.0,3.8182,4.065,5.2,10:40:00,1.0,3.55,10:10:00,1.0,3.99,4.22,4.8,09:35:00,1.0,3.76,10:00:00,1.0,3.8182,3.8154,5.2,10:40:00,1.0,3.55,10:10:00,1.0,3.99,4.22,4.8,09:35:00,1.0,3.55,10:10:00,1.0,3.95,3.945,5.2,10:40:00,1.0,3.63,13:25:00,1.0,3.99,4.22,5.2,10:40:00,1.0,3.55,10:10:00,1.0,3.98,3.98,4.5,11:55:00,1.0,3.63,13:25:00,1.0,3.99,3.92,4.5,11:55:00,1.0,3.63,13:25:00,1.0,3.99,4.3996,4.44,12:00:00,1.0,3.63,13:25:00,1.0,3.99,,
6.08,8.38,5.63,7.81,232446480,2021-05-28 05:00:00,VTNR,2021-05-28,3.99,True,52.38095238095238,37.82894736842106,7.401315789473687,True,False,False,False,False,52.68,52.68,210.19,,5.78,6.48,09:00:00,1.0,5.63,09:30:00,1.0,6.19,6.18,8.65,16:00:00,1.0,5.63,09:30:00,2.0,8.35,6.18,6.5,09:35:00,1.0,5.63,09:30:00,1.0,6.2195,6.22,6.37,09:45:00,1.0,5.96,09:45:00,1.0,6.2,6.22,6.37,09:45:00,2.0,5.96,09:45:00,1.0,6.1411,6.22,6.37,09:45:00,2.0,5.96,09:45:00,1.0,6.1998,6.22,8.65,16:00:00,1.0,5.63,12:20:00,1.0,8.35,6.18,6.5,09:35:00,1.0,5.63,09:30:00,1.0,6.1998,6.2,8.65,16:00:00,1.0,5.63,12:20:00,1.0,8.35,6.18,6.91,10:10:00,1.0,5.63,09:30:00,1.0,5.92,5.92,8.65,16:00:00,1.0,5.63,12:20:00,1.0,8.35,6.18,6.91,10:10:00,1.0,5.63,09:30:00,1.0,6.015,6.01,8.65,16:00:00,1.0,5.63,12:20:00,1.0,8.35,6.02,8.65,16:00:00,1.0,5.63,12:20:00,1.0,8.35,5.9,8.65,16:00:00,1.0,5.63,12:20:00,1.0,8.35,,
9.5,10.88,8.41,8.59,124627420,2021-06-01 05:00:00,VTNR,2021-06-01,7.81,False,21.63892445582587,14.526315789473694,11.473684210526317,False,False,False,False,False,52.68,52.68,411.43,,9.43,10.5,09:30:00,1.0,9.28,09:30:00,1.0,9.98,10.0,10.88,11:10:00,1.0,8.41,15:45:00,2.0,8.6,10.0,10.5,09:30:00,1.0,9.28,09:30:00,1.0,9.6,9.6017,10.13,09:45:00,1.0,9.0806,09:50:00,1.0,9.16,9.6017,10.13,09:45:00,1.0,9.05,09:55:00,1.0,9.29,9.6017,10.13,09:45:00,1.0,9.03,10:00:00,1.0,9.0423,9.6017,10.88,11:10:00,1.0,8.41,15:45:00,2.0,8.6,10.0,10.5,09:30:00,1.0,9.03,10:00:00,1.0,9.0423,9.055,10.88,11:10:00,1.0,8.41,15:45:00,2.0,8.6,10.0,10.5,09:30:00,1.0,8.81,10:05:00,1.0,9.1483,9.155,10.88,11:10:00,1.0,8.41,15:45:00,2.0,8.6,10.0,10.5,09:30:00,1.0,8.81,10:05:00,1.0,9.955,9.955,10.88,11:10:00,1.0,8.41,15:45:00,2.0,8.6,10.23,10.3,11:35:00,3.0,8.41,15:45:00,2.0,8.6,10.045,10.3,12:05:00,2.0,8.41,15:45:00,2.0,8.6,,
13.7635,14.32,12.15,13.23,23270758,2021-06-30 05:00:00,VTNR,2021-06-30,10.27,False,34.01655306718599,4.043302938932682,11.723035565081558,False,False,False,False,False,52.68,52.68,541.02,,15.27,15.36,07:30:00,1.0,12.65,09:30:00,1.0,12.83,12.86,14.32,15:05:00,1.0,12.15,11:10:00,1.0,13.4001,12.86,13.88,09:30:00,1.0,12.58,09:35:00,1.0,13.338,13.3454,13.58,09:50:00,1.0,12.91,09:45:00,1.0,13.01,13.3454,13.58,09:50:00,1.0,12.73,09:55:00,1.0,12.83,13.3454,13.58,09:50:00,1.0,12.73,09:55:00,1.0,13.13,13.3454,14.32,15:05:00,1.0,12.15,11:10:00,1.0,13.4001,12.86,13.88,09:30:00,1.0,12.58,09:35:00,1.0,13.13,13.1,14.32,15:05:00,1.0,12.15,11:10:00,1.0,13.4001,12.86,13.88,09:30:00,1.0,12.58,09:35:00,1.0,12.81,12.8,14.32,15:05:00,1.0,12.15,11:10:00,1.0,13.4001,12.86,13.88,09:30:00,1.0,12.22,10:40:00,1.0,12.4499,12.4463,14.32,15:05:00,1.0,12.15,11:10:00,1.0,13.4001,12.715,14.32,15:05:00,1.0,12.45,11:30:00,1.0,13.4001,13.119,14.32,15:05:00,1.0,12.49,13:40:00,1.0,13.4001,,
7.26,10.17,6.6,7.97,165956480,2021-03-30 05:00:00,VTSI,2021-03-30,4.78,True,51.882845188284506,40.082644628099175,9.090909090909092,True,False,False,False,False,10.64,10.64,50.86,,7.749,8.3,07:30:00,1.0,6.6,09:30:00,1.0,6.83,6.86,10.17,14:50:00,1.0,6.6,09:30:00,1.0,7.65,6.86,9.09,09:45:00,1.0,6.6,09:30:00,1.0,8.83,8.8347,9.26,09:50:00,1.0,7.74,09:50:00,1.0,7.74,8.8347,9.26,09:50:00,1.0,6.97,09:55:00,1.0,7.6501,8.8347,9.26,09:50:00,1.0,6.97,09:55:00,1.0,7.4,8.8347,10.17,14:50:00,1.0,6.93,10:20:00,1.0,7.65,6.86,9.26,09:50:00,1.0,6.6,09:30:00,1.0,7.4,7.385,10.17,14:50:00,1.0,6.93,10:20:00,1.0,7.65,6.86,9.26,09:50:00,1.0,6.6,09:30:00,1.0,7.08,7.075,10.17,14:50:00,1.0,7.0,10:30:00,1.0,7.65,6.86,9.26,09:50:00,1.0,6.6,09:30:00,1.0,7.87,7.86,10.17,14:50:00,1.0,7.42,11:25:00,1.0,7.65,7.49,10.17,14:50:00,1.0,7.43,11:30:00,1.0,7.65,8.67,10.17,14:50:00,1.0,7.6,16:00:00,1.0,7.65,,
6.52,7.09,5.35,5.9,172885310,2021-08-23 05:00:00,VVOS,2021-08-23,3.84,False,69.79166666666667,8.742331288343562,17.94478527607362,False,False,False,False,False,20.74,20.74,79.64,,5.25,6.65,09:30:00,1.0,3.95,07:30:00,1.0,6.31,6.31,7.09,10:15:00,1.0,5.35,11:45:00,1.0,5.9,6.31,6.65,09:30:00,1.0,5.9001,09:45:00,1.0,6.0187,6.02,6.5,09:45:00,1.0,5.7701,09:50:00,1.0,5.88,6.02,6.5,09:45:00,1.0,5.7701,09:50:00,1.0,6.0608,6.02,6.5,09:45:00,1.0,5.7701,09:50:00,1.0,6.0199,6.02,7.09,10:15:00,1.0,5.35,11:45:00,1.0,5.9,6.31,6.65,09:30:00,1.0,5.7701,09:50:00,1.0,6.0199,6.01,7.09,10:15:00,1.0,5.35,11:45:00,1.0,5.9,6.31,7.09,10:15:00,1.0,5.7701,09:50:00,1.0,6.1083,6.1,6.86,15:35:00,1.0,5.35,11:45:00,1.0,5.9,6.31,7.09,10:15:00,1.0,5.7701,09:50:00,1.0,6.0206,6.011,6.86,15:35:00,1.0,5.35,11:45:00,1.0,5.9,5.62,6.86,15:35:00,1.0,5.35,11:45:00,1.0,5.9,5.39,6.86,15:35:00,1.0,5.36,12:00:00,1.0,5.9,,
17.95,19.3,15.3,17.86,7580639,2021-01-25 06:00:00,VVPR,2021-01-25,13.88,False,29.32276657060517,7.520891364902515,14.763231197771582,False,False,False,False,False,20.18,20.18,280.1,,14.36,21.98,09:05:00,1.0,14.3501,08:35:00,1.0,16.76,16.71,19.3,10:35:00,1.0,15.3,11:05:00,1.0,17.48,16.71,18.6,09:30:00,1.0,16.67,09:35:00,1.0,17.74,17.665,17.9447,09:45:00,1.0,17.0,09:50:00,1.0,17.4896,17.665,17.9447,09:45:00,1.0,17.0,09:50:00,1.0,17.4768,17.665,18.8799,10:00:00,1.0,17.0,09:50:00,1.0,18.0386,17.665,19.3,10:35:00,1.0,15.3,11:05:00,1.0,17.48,16.71,18.8799,10:00:00,1.0,16.67,09:35:00,1.0,18.0386,18.03,19.3,10:35:00,1.0,15.3,11:05:00,1.0,17.48,16.71,19.0,10:30:00,1.0,16.67,09:35:00,1.0,18.7018,18.765,19.3,10:35:00,1.0,15.3,11:05:00,1.0,17.48,16.71,19.3,10:35:00,1.0,16.0,10:55:00,1.0,16.41,16.45,18.2,15:55:00,1.0,15.3,11:05:00,1.0,17.48,16.716,18.2,15:55:00,1.0,15.9832,11:30:00,1.0,17.48,17.0299,18.2,15:55:00,1.0,16.14,12:25:00,1.0,17.48,,
3.99,4.12,3.49,3.87,203122280,2021-10-06 05:00:00,VYGR,2021-10-06,2.47,False,61.53846153846153,3.2581453634085187,12.531328320802004,False,False,False,False,False,37.58,37.58,92.82,,3.34,4.14,09:20:00,1.0,3.31,07:45:00,1.0,3.88,3.876,4.12,09:35:00,2.0,3.49,12:45:00,1.0,3.86,3.876,4.12,09:35:00,2.0,3.75,09:45:00,1.0,3.8394,3.8305,4.12,09:45:00,1.0,3.73,09:50:00,1.0,3.8276,3.8305,4.12,09:45:00,1.0,3.66,09:55:00,1.0,3.71,3.8305,4.12,09:45:00,1.0,3.59,10:00:00,1.0,3.6012,3.8305,4.12,09:45:00,1.0,3.49,12:45:00,1.0,3.86,3.876,4.12,09:35:00,2.0,3.59,10:00:00,1.0,3.6012,3.61,4.04,10:55:00,3.0,3.49,12:45:00,1.0,3.86,3.876,4.12,09:35:00,2.0,3.58,10:05:00,3.0,3.8,3.8,4.04,10:55:00,3.0,3.49,12:45:00,1.0,3.86,3.876,4.12,09:35:00,2.0,3.58,10:05:00,3.0,3.979,3.98,4.04,11:00:00,2.0,3.49,12:45:00,1.0,3.86,3.76,4.03,16:00:00,1.0,3.49,12:45:00,1.0,3.86,3.56,4.03,16:00:00,1.0,3.49,12:45:00,1.0,3.86,,
11.56,11.96,9.4,10.56,21743399,2021-01-25 06:00:00,VYNE,2021-01-25,7.52,False,53.72340425531917,3.4602076124567502,18.68512110726644,False,False,False,False,False,51.41,51.41,386.6,,12.0,12.08,07:30:00,1.0,10.08,08:20:00,1.0,11.1328,11.08,11.96,09:30:00,1.0,9.4,11:25:00,1.0,10.52,11.08,11.96,09:30:00,1.0,10.4,09:45:00,1.0,10.44,10.44,11.0,09:50:00,1.0,10.4,09:45:00,2.0,10.96,10.44,11.0,09:50:00,1.0,10.4,09:45:00,2.0,10.58,10.44,11.0,09:50:00,1.0,10.4,09:45:00,2.0,10.7396,10.44,11.0,09:50:00,1.0,9.4,11:25:00,1.0,10.52,11.08,11.96,09:30:00,1.0,10.4,09:45:00,2.0,10.7396,10.72,10.92,10:05:00,1.0,9.4,11:25:00,1.0,10.52,11.08,11.96,09:30:00,1.0,10.24,10:30:00,1.0,10.24,10.2628,10.64,15:45:00,2.0,9.4,11:25:00,1.0,10.52,11.08,11.96,09:30:00,1.0,10.0,10:55:00,2.0,10.1,10.12,10.64,15:45:00,2.0,9.4,11:25:00,1.0,10.52,9.64,10.64,15:45:00,2.0,9.44,11:30:00,2.0,10.52,10.24,10.64,15:45:00,2.0,9.8,13:05:00,1.0,10.52,,
14.6003,17.5,8.33,8.6,49752934,2021-02-10 06:00:00,VYNT,2021-02-10,5.77,False,153.03812824956674,19.860550810599776,42.94637781415451,False,True,False,False,False,28.98,28.98,167.21,,14.54,15.9,09:30:00,1.0,12.53,07:50:00,1.0,15.05,15.05,17.5,09:35:00,1.0,8.33,15:50:00,1.0,8.46,15.05,17.5,09:35:00,1.0,13.65,09:30:00,1.0,15.2698,15.2555,15.9394,09:45:00,1.0,13.8,09:50:00,1.0,14.365,15.2555,15.9394,09:45:00,1.0,13.78,09:55:00,1.0,13.87,15.2555,15.9394,09:45:00,1.0,12.31,10:00:00,1.0,12.7999,15.2555,15.9394,09:45:00,1.0,8.33,15:50:00,1.0,8.46,15.05,17.5,09:35:00,1.0,12.31,10:00:00,1.0,12.7999,12.7583,14.22,10:00:00,1.0,8.33,15:50:00,1.0,8.46,15.05,17.5,09:35:00,1.0,10.43,10:20:00,1.0,11.2752,11.27,13.65,10:50:00,1.0,8.33,15:50:00,1.0,8.46,15.05,17.5,09:35:00,1.0,10.43,10:20:00,1.0,12.0507,12.12,12.5893,11:00:00,1.0,8.33,15:50:00,1.0,8.46,11.9804,12.06,11:35:00,1.0,8.33,15:50:00,1.0,8.46,10.9199,11.44,13:10:00,1.0,8.33,15:50:00,1.0,8.46,,
8.61,21.0,8.5,12.66,85653963,2021-03-26 05:00:00,WAFU,2021-03-26,4.75,True,81.26315789473684,143.90243902439025,1.2775842044134662,True,False,True,False,True,4.38,4.38,20.8,,8.0,9.84,08:35:00,1.0,7.67,07:30:00,1.0,9.79,10.0,21.0,10:10:00,1.0,8.5,09:30:00,1.0,13.27,10.0,12.05,09:45:00,1.0,8.5,09:30:00,1.0,12.0494,12.06,13.19,09:50:00,1.0,10.72,09:50:00,1.0,13.19,12.06,15.58,09:55:00,1.0,10.72,09:50:00,1.0,15.58,12.06,18.98,10:00:00,1.0,10.72,09:50:00,1.0,18.78,12.06,21.0,10:10:00,1.0,10.72,09:50:00,1.0,13.27,10.0,18.98,10:00:00,1.0,8.5,09:30:00,1.0,18.78,18.7528,21.0,10:10:00,1.0,11.27,11:05:00,1.0,13.27,10.0,21.0,10:10:00,1.0,8.5,09:30:00,1.0,13.5401,13.5201,17.35,12:15:00,1.0,11.27,11:05:00,1.0,13.27,10.0,21.0,10:10:00,1.0,8.5,09:30:00,1.0,11.68,11.63,17.35,12:15:00,1.0,11.27,11:05:00,1.0,13.27,13.3601,17.35,12:15:00,1.0,11.91,14:35:00,1.0,13.27,14.46,17.35,12:15:00,1.0,11.91,14:35:00,1.0,13.27,,
5.87,7.69,4.83,7.23,179296540,2021-02-19 06:00:00,WATT,2021-02-19,3.72,True,57.79569892473118,31.00511073253833,17.717206132879046,True,False,False,False,False,62.08,62.08,230.94,,6.08,6.49,07:40:00,1.0,5.25,09:30:00,1.0,5.435,5.44,7.8,16:00:00,1.0,4.83,11:05:00,1.0,7.04,5.44,5.94,09:30:00,1.0,5.08,09:45:00,1.0,5.18,5.175,5.356,09:45:00,1.0,5.06,09:50:00,1.0,5.225,5.175,5.356,09:45:00,1.0,5.06,09:50:00,1.0,5.165,5.175,5.47,10:00:00,1.0,5.06,09:50:00,1.0,5.38,5.175,7.8,16:00:00,1.0,4.83,11:05:00,1.0,7.04,5.44,5.94,09:30:00,1.0,5.06,09:50:00,1.0,5.38,5.39,7.8,16:00:00,1.0,4.83,11:05:00,1.0,7.04,5.44,5.94,09:30:00,1.0,5.01,10:30:00,1.0,5.125,5.13,7.8,16:00:00,1.0,4.83,11:05:00,1.0,7.04,5.44,5.94,09:30:00,1.0,4.87,11:00:00,1.0,4.995,4.9989,7.8,16:00:00,1.0,4.83,11:05:00,1.0,7.04,4.959,7.8,16:00:00,1.0,4.8603,11:30:00,1.0,7.04,5.18,7.8,16:00:00,1.0,5.09,12:05:00,1.0,7.04,,
